Value,Holiday,time,mdate,day,week,month,year
0.0,,4,1,6,5,2,2015
0.0,,5,1,6,5,2,2015
0.0,,6,1,6,5,2,2015
0.0,,7,1,6,5,2,2015
0.0,,8,1,6,5,2,2015
0.0,,9,1,6,5,2,2015
1.0,,10,1,6,5,2,2015
15.0,,11,1,6,5,2,2015
24.0,,12,1,6,5,2,2015
41.0,,13,1,6,5,2,2015
29.0,,14,1,6,5,2,2015
26.0,,15,1,6,5,2,2015
25.0,,16,1,6,5,2,2015
12.0,,17,1,6,5,2,2015
3.0,,18,1,6,5,2,2015
1.0,,19,1,6,5,2,2015
1.0,,20,1,6,5,2,2015
0.0,,21,1,6,5,2,2015
0.0,,22,1,6,5,2,2015
0.0,,23,1,6,5,2,2015
0.0,,0,2,0,6,2,2015
0.0,,1,2,0,6,2,2015
0.0,,2,2,0,6,2,2015
0.0,,3,2,0,6,2,2015
0.0,,4,2,0,6,2,2015
0.0,,5,2,0,6,2,2015
0.0,,6,2,0,6,2,2015
0.0,,7,2,0,6,2,2015
1.0,,8,2,0,6,2,2015
0.0,,9,2,0,6,2,2015
3.0,,10,2,0,6,2,2015
7.0,,11,2,0,6,2,2015
11.0,,12,2,0,6,2,2015
9.0,,13,2,0,6,2,2015
10.0,,14,2,0,6,2,2015
9.0,,15,2,0,6,2,2015
10.0,,16,2,0,6,2,2015
13.0,,17,2,0,6,2,2015
6.0,,18,2,0,6,2,2015
8.0,,19,2,0,6,2,2015
6.0,,20,2,0,6,2,2015
1.0,,21,2,0,6,2,2015
0.0,,22,2,0,6,2,2015
0.0,,23,2,0,6,2,2015
0.0,,0,3,1,6,2,2015
0.0,,1,3,1,6,2,2015
0.0,,2,3,1,6,2,2015
0.0,,3,3,1,6,2,2015
0.0,,4,3,1,6,2,2015
0.0,,5,3,1,6,2,2015
0.0,,6,3,1,6,2,2015
0.0,,7,3,1,6,2,2015
0.0,,8,3,1,6,2,2015
0.0,,9,3,1,6,2,2015
3.0,,10,3,1,6,2,2015
10.0,,11,3,1,6,2,2015
11.0,,12,3,1,6,2,2015
17.0,,13,3,1,6,2,2015
7.0,,14,3,1,6,2,2015
9.0,,15,3,1,6,2,2015
10.0,,16,3,1,6,2,2015
6.0,,17,3,1,6,2,2015
2.0,,18,3,1,6,2,2015
6.0,,19,3,1,6,2,2015
2.0,,20,3,1,6,2,2015
1.0,,21,3,1,6,2,2015
0.0,,22,3,1,6,2,2015
0.0,,23,3,1,6,2,2015
0.0,,0,4,2,6,2,2015
0.0,,1,4,2,6,2,2015
0.0,,2,4,2,6,2,2015
0.0,,3,4,2,6,2,2015
0.0,,4,4,2,6,2,2015
0.0,,5,4,2,6,2,2015
0.0,,6,4,2,6,2,2015
0.0,,7,4,2,6,2,2015
0.0,,8,4,2,6,2,2015
0.0,,9,4,2,6,2,2015
1.0,,10,4,2,6,2,2015
11.0,,11,4,2,6,2,2015
8.0,,12,4,2,6,2,2015
7.0,,13,4,2,6,2,2015
11.0,,14,4,2,6,2,2015
12.0,,15,4,2,6,2,2015
9.0,,16,4,2,6,2,2015
12.0,,17,4,2,6,2,2015
2.0,,18,4,2,6,2,2015
7.0,,19,4,2,6,2,2015
3.0,,20,4,2,6,2,2015
1.0,,21,4,2,6,2,2015
1.0,,22,4,2,6,2,2015
0.0,,23,4,2,6,2,2015
0.0,,0,5,3,6,2,2015
0.0,,1,5,3,6,2,2015
0.0,,2,5,3,6,2,2015
0.0,,3,5,3,6,2,2015
0.0,,4,5,3,6,2,2015
0.0,,5,5,3,6,2,2015
0.0,,6,5,3,6,2,2015
0.0,,7,5,3,6,2,2015
0.0,,8,5,3,6,2,2015
0.0,,9,5,3,6,2,2015
5.0,,10,5,3,6,2,2015
10.0,,11,5,3,6,2,2015
15.0,,12,5,3,6,2,2015
14.0,,13,5,3,6,2,2015
10.0,,14,5,3,6,2,2015
11.0,,15,5,3,6,2,2015
13.0,,16,5,3,6,2,2015
15.0,,17,5,3,6,2,2015
9.0,,18,5,3,6,2,2015
6.0,,19,5,3,6,2,2015
4.0,,20,5,3,6,2,2015
1.0,,21,5,3,6,2,2015
0.0,,22,5,3,6,2,2015
0.0,,23,5,3,6,2,2015
1.0,,0,6,4,6,2,2015
0.0,,1,6,4,6,2,2015
0.0,,2,6,4,6,2,2015
0.0,,3,6,4,6,2,2015
0.0,,4,6,4,6,2,2015
1.0,,5,6,4,6,2,2015
0.0,,6,6,4,6,2,2015
0.0,,7,6,4,6,2,2015
0.0,,8,6,4,6,2,2015
0.0,,9,6,4,6,2,2015
6.0,,10,6,4,6,2,2015
15.0,,11,6,4,6,2,2015
10.0,,12,6,4,6,2,2015
10.0,,13,6,4,6,2,2015
17.0,,14,6,4,6,2,2015
10.0,,15,6,4,6,2,2015
18.0,,16,6,4,6,2,2015
16.0,,17,6,4,6,2,2015
11.0,,18,6,4,6,2,2015
17.0,,19,6,4,6,2,2015
8.0,,20,6,4,6,2,2015
0.0,,21,6,4,6,2,2015
0.0,,22,6,4,6,2,2015
0.0,,23,6,4,6,2,2015
0.0,,0,7,5,6,2,2015
0.0,,1,7,5,6,2,2015
0.0,,2,7,5,6,2,2015
0.0,,3,7,5,6,2,2015
0.0,,4,7,5,6,2,2015
0.0,,5,7,5,6,2,2015
0.0,,6,7,5,6,2,2015
0.0,,7,7,5,6,2,2015
0.0,,8,7,5,6,2,2015
0.0,,9,7,5,6,2,2015
11.0,,10,7,5,6,2,2015
16.0,,11,7,5,6,2,2015
36.0,,12,7,5,6,2,2015
47.0,,13,7,5,6,2,2015
45.0,,14,7,5,6,2,2015
60.0,,15,7,5,6,2,2015
42.0,,16,7,5,6,2,2015
35.0,,17,7,5,6,2,2015
32.0,,18,7,5,6,2,2015
20.0,,19,7,5,6,2,2015
13.0,,20,7,5,6,2,2015
2.0,,21,7,5,6,2,2015
1.0,,22,7,5,6,2,2015
0.0,,23,7,5,6,2,2015
0.0,,0,8,6,6,2,2015
0.0,,1,8,6,6,2,2015
0.0,,2,8,6,6,2,2015
0.0,,3,8,6,6,2,2015
0.0,,4,8,6,6,2,2015
0.0,,5,8,6,6,2,2015
0.0,,6,8,6,6,2,2015
0.0,,7,8,6,6,2,2015
0.0,,8,8,6,6,2,2015
8.0,,9,8,6,6,2,2015
8.0,,10,8,6,6,2,2015
19.0,,11,8,6,6,2,2015
36.0,,12,8,6,6,2,2015
46.0,,13,8,6,6,2,2015
51.0,,14,8,6,6,2,2015
51.0,,15,8,6,6,2,2015
39.0,,16,8,6,6,2,2015
29.0,,17,8,6,6,2,2015
12.0,,18,8,6,6,2,2015
1.0,,19,8,6,6,2,2015
1.0,,20,8,6,6,2,2015
0.0,,21,8,6,6,2,2015
0.0,,22,8,6,6,2,2015
0.0,,23,8,6,6,2,2015
0.0,,0,9,0,7,2,2015
0.0,,1,9,0,7,2,2015
0.0,,2,9,0,7,2,2015
0.0,,3,9,0,7,2,2015
0.0,,4,9,0,7,2,2015
0.0,,5,9,0,7,2,2015
0.0,,6,9,0,7,2,2015
0.0,,7,9,0,7,2,2015
2.0,,8,9,0,7,2,2015
2.0,,9,9,0,7,2,2015
9.0,,10,9,0,7,2,2015
20.0,,11,9,0,7,2,2015
16.0,,12,9,0,7,2,2015
21.0,,13,9,0,7,2,2015
13.0,,14,9,0,7,2,2015
17.0,,15,9,0,7,2,2015
16.0,,16,9,0,7,2,2015
12.0,,17,9,0,7,2,2015
11.0,,18,9,0,7,2,2015
11.0,,19,9,0,7,2,2015
1.0,,20,9,0,7,2,2015
2.0,,21,9,0,7,2,2015
0.0,,22,9,0,7,2,2015
0.0,,23,9,0,7,2,2015
0.0,,0,10,1,7,2,2015
0.0,,1,10,1,7,2,2015
0.0,,2,10,1,7,2,2015
0.0,,3,10,1,7,2,2015
0.0,,4,10,1,7,2,2015
0.0,,5,10,1,7,2,2015
0.0,,6,10,1,7,2,2015
0.0,,7,10,1,7,2,2015
0.0,,8,10,1,7,2,2015
0.0,,9,10,1,7,2,2015
7.0,,10,10,1,7,2,2015
13.0,,11,10,1,7,2,2015
15.0,,12,10,1,7,2,2015
15.0,,13,10,1,7,2,2015
10.0,,14,10,1,7,2,2015
10.0,,15,10,1,7,2,2015
6.0,,16,10,1,7,2,2015
6.0,,17,10,1,7,2,2015
9.0,,18,10,1,7,2,2015
4.0,,19,10,1,7,2,2015
4.0,,20,10,1,7,2,2015
0.0,,21,10,1,7,2,2015
1.0,,22,10,1,7,2,2015
0.0,,23,10,1,7,2,2015
0.0,,0,11,2,7,2,2015
0.0,,1,11,2,7,2,2015
0.0,,2,11,2,7,2,2015
0.0,,3,11,2,7,2,2015
0.0,,4,11,2,7,2,2015
1.0,,5,11,2,7,2,2015
1.0,,6,11,2,7,2,2015
0.0,,7,11,2,7,2,2015
0.0,,8,11,2,7,2,2015
0.0,,9,11,2,7,2,2015
9.0,,10,11,2,7,2,2015
10.0,,11,11,2,7,2,2015
15.0,,12,11,2,7,2,2015
11.0,,13,11,2,7,2,2015
10.0,,14,11,2,7,2,2015
9.0,,15,11,2,7,2,2015
12.0,,16,11,2,7,2,2015
9.0,,17,11,2,7,2,2015
13.0,,18,11,2,7,2,2015
9.0,,19,11,2,7,2,2015
4.0,,20,11,2,7,2,2015
2.0,,21,11,2,7,2,2015
0.0,,22,11,2,7,2,2015
0.0,,23,11,2,7,2,2015
0.0,,0,12,3,7,2,2015
0.0,,1,12,3,7,2,2015
0.0,,2,12,3,7,2,2015
0.0,,3,12,3,7,2,2015
0.0,,4,12,3,7,2,2015
0.0,,5,12,3,7,2,2015
0.0,,6,12,3,7,2,2015
0.0,,7,12,3,7,2,2015
0.0,,8,12,3,7,2,2015
0.0,,9,12,3,7,2,2015
8.0,,10,12,3,7,2,2015
10.0,,11,12,3,7,2,2015
12.0,,12,12,3,7,2,2015
15.0,,13,12,3,7,2,2015
15.0,,14,12,3,7,2,2015
15.0,,15,12,3,7,2,2015
11.0,,16,12,3,7,2,2015
8.0,,17,12,3,7,2,2015
9.0,,18,12,3,7,2,2015
12.0,,19,12,3,7,2,2015
6.0,,20,12,3,7,2,2015
0.0,,21,12,3,7,2,2015
1.0,,22,12,3,7,2,2015
0.0,,23,12,3,7,2,2015
0.0,,0,13,4,7,2,2015
0.0,,1,13,4,7,2,2015
0.0,,2,13,4,7,2,2015
0.0,,3,13,4,7,2,2015
0.0,,4,13,4,7,2,2015
0.0,,5,13,4,7,2,2015
0.0,,6,13,4,7,2,2015
0.0,,7,13,4,7,2,2015
0.0,,8,13,4,7,2,2015
0.0,,9,13,4,7,2,2015
11.0,,10,13,4,7,2,2015
21.0,,11,13,4,7,2,2015
23.0,,12,13,4,7,2,2015
28.0,,13,13,4,7,2,2015
31.0,,14,13,4,7,2,2015
23.0,,15,13,4,7,2,2015
19.0,,16,13,4,7,2,2015
24.0,,17,13,4,7,2,2015
18.0,,18,13,4,7,2,2015
29.0,,19,13,4,7,2,2015
18.0,,20,13,4,7,2,2015
2.0,,21,13,4,7,2,2015
1.0,,22,13,4,7,2,2015
0.0,,23,13,4,7,2,2015
0.0,,0,14,5,7,2,2015
0.0,,1,14,5,7,2,2015
0.0,,2,14,5,7,2,2015
0.0,,3,14,5,7,2,2015
0.0,,4,14,5,7,2,2015
0.0,,5,14,5,7,2,2015
0.0,,6,14,5,7,2,2015
0.0,,7,14,5,7,2,2015
0.0,,8,14,5,7,2,2015
0.0,,9,14,5,7,2,2015
8.0,,10,14,5,7,2,2015
25.0,,11,14,5,7,2,2015
31.0,,12,14,5,7,2,2015
34.0,,13,14,5,7,2,2015
34.0,,14,14,5,7,2,2015
33.0,,15,14,5,7,2,2015
50.0,,16,14,5,7,2,2015
25.0,,17,14,5,7,2,2015
20.0,,18,14,5,7,2,2015
16.0,,19,14,5,7,2,2015
11.0,,20,14,5,7,2,2015
5.0,,21,14,5,7,2,2015
1.0,,22,14,5,7,2,2015
0.0,,23,14,5,7,2,2015
0.0,,0,15,6,7,2,2015
0.0,,1,15,6,7,2,2015
0.0,,2,15,6,7,2,2015
0.0,,3,15,6,7,2,2015
0.0,,4,15,6,7,2,2015
0.0,,5,15,6,7,2,2015
0.0,,6,15,6,7,2,2015
0.0,,7,15,6,7,2,2015
0.0,,8,15,6,7,2,2015
1.0,,9,15,6,7,2,2015
0.0,,10,15,6,7,2,2015
19.0,,11,15,6,7,2,2015
33.0,,12,15,6,7,2,2015
30.0,,13,15,6,7,2,2015
34.0,,14,15,6,7,2,2015
36.0,,15,15,6,7,2,2015
35.0,,16,15,6,7,2,2015
20.0,,17,15,6,7,2,2015
12.0,,18,15,6,7,2,2015
2.0,,19,15,6,7,2,2015
1.0,,20,15,6,7,2,2015
0.0,,21,15,6,7,2,2015
0.0,,22,15,6,7,2,2015
0.0,,23,15,6,7,2,2015
0.0,Washington's Birthday,0,16,0,8,2,2015
0.0,Washington's Birthday,1,16,0,8,2,2015
0.0,Washington's Birthday,2,16,0,8,2,2015
0.0,Washington's Birthday,3,16,0,8,2,2015
0.0,Washington's Birthday,4,16,0,8,2,2015
0.0,Washington's Birthday,5,16,0,8,2,2015
0.0,Washington's Birthday,6,16,0,8,2,2015
0.0,Washington's Birthday,7,16,0,8,2,2015
0.0,Washington's Birthday,8,16,0,8,2,2015
0.0,Washington's Birthday,9,16,0,8,2,2015
10.0,Washington's Birthday,10,16,0,8,2,2015
19.0,Washington's Birthday,11,16,0,8,2,2015
28.0,Washington's Birthday,12,16,0,8,2,2015
36.0,Washington's Birthday,13,16,0,8,2,2015
33.0,Washington's Birthday,14,16,0,8,2,2015
34.0,Washington's Birthday,15,16,0,8,2,2015
25.0,Washington's Birthday,16,16,0,8,2,2015
25.0,Washington's Birthday,17,16,0,8,2,2015
18.0,Washington's Birthday,18,16,0,8,2,2015
12.0,Washington's Birthday,19,16,0,8,2,2015
6.0,Washington's Birthday,20,16,0,8,2,2015
2.0,Washington's Birthday,21,16,0,8,2,2015
1.0,Washington's Birthday,22,16,0,8,2,2015
0.0,Washington's Birthday,23,16,0,8,2,2015
0.0,,0,17,1,8,2,2015
0.0,,1,17,1,8,2,2015
0.0,,2,17,1,8,2,2015
0.0,,3,17,1,8,2,2015
0.0,,4,17,1,8,2,2015
0.0,,5,17,1,8,2,2015
0.0,,6,17,1,8,2,2015
0.0,,7,17,1,8,2,2015
0.0,,8,17,1,8,2,2015
2.0,,9,17,1,8,2,2015
5.0,,10,17,1,8,2,2015
9.0,,11,17,1,8,2,2015
12.0,,12,17,1,8,2,2015
13.0,,13,17,1,8,2,2015
16.0,,14,17,1,8,2,2015
11.0,,15,17,1,8,2,2015
7.0,,16,17,1,8,2,2015
8.0,,17,17,1,8,2,2015
10.0,,18,17,1,8,2,2015
6.0,,19,17,1,8,2,2015
4.0,,20,17,1,8,2,2015
1.0,,21,17,1,8,2,2015
1.0,,22,17,1,8,2,2015
0.0,,23,17,1,8,2,2015
0.0,,0,18,2,8,2,2015
0.0,,1,18,2,8,2,2015
0.0,,2,18,2,8,2,2015
0.0,,3,18,2,8,2,2015
0.0,,4,18,2,8,2,2015
0.0,,5,18,2,8,2,2015
0.0,,6,18,2,8,2,2015
0.0,,7,18,2,8,2,2015
0.0,,8,18,2,8,2,2015
0.0,,9,18,2,8,2,2015
4.0,,10,18,2,8,2,2015
5.0,,11,18,2,8,2,2015
9.0,,12,18,2,8,2,2015
12.0,,13,18,2,8,2,2015
10.0,,14,18,2,8,2,2015
8.0,,15,18,2,8,2,2015
5.0,,16,18,2,8,2,2015
4.0,,17,18,2,8,2,2015
9.0,,18,18,2,8,2,2015
5.0,,19,18,2,8,2,2015
3.0,,20,18,2,8,2,2015
1.0,,21,18,2,8,2,2015
1.0,,22,18,2,8,2,2015
0.0,,23,18,2,8,2,2015
0.0,,0,19,3,8,2,2015
0.0,,1,19,3,8,2,2015
0.0,,2,19,3,8,2,2015
0.0,,3,19,3,8,2,2015
0.0,,4,19,3,8,2,2015
0.0,,5,19,3,8,2,2015
0.0,,6,19,3,8,2,2015
0.0,,7,19,3,8,2,2015
0.0,,8,19,3,8,2,2015
0.0,,9,19,3,8,2,2015
3.0,,10,19,3,8,2,2015
9.0,,11,19,3,8,2,2015
7.0,,12,19,3,8,2,2015
12.0,,13,19,3,8,2,2015
7.0,,14,19,3,8,2,2015
9.0,,15,19,3,8,2,2015
9.0,,16,19,3,8,2,2015
8.0,,17,19,3,8,2,2015
12.0,,18,19,3,8,2,2015
9.0,,19,19,3,8,2,2015
2.0,,20,19,3,8,2,2015
1.0,,21,19,3,8,2,2015
1.0,,22,19,3,8,2,2015
0.0,,23,19,3,8,2,2015
0.0,,0,20,4,8,2,2015
0.0,,1,20,4,8,2,2015
0.0,,2,20,4,8,2,2015
0.0,,3,20,4,8,2,2015
0.0,,4,20,4,8,2,2015
0.0,,5,20,4,8,2,2015
0.0,,6,20,4,8,2,2015
0.0,,7,20,4,8,2,2015
0.0,,8,20,4,8,2,2015
0.0,,9,20,4,8,2,2015
5.0,,10,20,4,8,2,2015
18.0,,11,20,4,8,2,2015
18.0,,12,20,4,8,2,2015
10.0,,13,20,4,8,2,2015
15.0,,14,20,4,8,2,2015
12.0,,15,20,4,8,2,2015
12.0,,16,20,4,8,2,2015
17.0,,17,20,4,8,2,2015
18.0,,18,20,4,8,2,2015
12.0,,19,20,4,8,2,2015
9.0,,20,20,4,8,2,2015
2.0,,21,20,4,8,2,2015
0.0,,22,20,4,8,2,2015
0.0,,23,20,4,8,2,2015
0.0,,0,21,5,8,2,2015
0.0,,1,21,5,8,2,2015
0.0,,2,21,5,8,2,2015
0.0,,3,21,5,8,2,2015
0.0,,4,21,5,8,2,2015
0.0,,5,21,5,8,2,2015
0.0,,6,21,5,8,2,2015
0.0,,7,21,5,8,2,2015
0.0,,8,21,5,8,2,2015
0.0,,9,21,5,8,2,2015
8.0,,10,21,5,8,2,2015
15.0,,11,21,5,8,2,2015
33.0,,12,21,5,8,2,2015
24.0,,13,21,5,8,2,2015
36.0,,14,21,5,8,2,2015
38.0,,15,21,5,8,2,2015
34.0,,16,21,5,8,2,2015
26.0,,17,21,5,8,2,2015
20.0,,18,21,5,8,2,2015
23.0,,19,21,5,8,2,2015
10.0,,20,21,5,8,2,2015
1.0,,21,21,5,8,2,2015
1.0,,22,21,5,8,2,2015
0.0,,23,21,5,8,2,2015
0.0,,0,22,6,8,2,2015
0.0,,1,22,6,8,2,2015
0.0,,2,22,6,8,2,2015
0.0,,3,22,6,8,2,2015
0.0,,4,22,6,8,2,2015
0.0,,5,22,6,8,2,2015
0.0,,6,22,6,8,2,2015
0.0,,7,22,6,8,2,2015
0.0,,8,22,6,8,2,2015
0.0,,9,22,6,8,2,2015
0.0,,10,22,6,8,2,2015
25.0,,11,22,6,8,2,2015
28.0,,12,22,6,8,2,2015
35.0,,13,22,6,8,2,2015
40.0,,14,22,6,8,2,2015
34.0,,15,22,6,8,2,2015
24.0,,16,22,6,8,2,2015
28.0,,17,22,6,8,2,2015
13.0,,18,22,6,8,2,2015
1.0,,19,22,6,8,2,2015
1.0,,20,22,6,8,2,2015
1.0,,21,22,6,8,2,2015
2.0,,22,22,6,8,2,2015
0.0,,23,22,6,8,2,2015
0.0,,0,23,0,9,2,2015
0.0,,1,23,0,9,2,2015
0.0,,2,23,0,9,2,2015
0.0,,3,23,0,9,2,2015
0.0,,4,23,0,9,2,2015
0.0,,5,23,0,9,2,2015
0.0,,6,23,0,9,2,2015
0.0,,7,23,0,9,2,2015
0.0,,8,23,0,9,2,2015
0.0,,9,23,0,9,2,2015
3.0,,10,23,0,9,2,2015
8.0,,11,23,0,9,2,2015
7.0,,12,23,0,9,2,2015
10.0,,13,23,0,9,2,2015
9.0,,14,23,0,9,2,2015
12.0,,15,23,0,9,2,2015
6.0,,16,23,0,9,2,2015
8.0,,17,23,0,9,2,2015
13.0,,18,23,0,9,2,2015
9.0,,19,23,0,9,2,2015
4.0,,20,23,0,9,2,2015
0.0,,21,23,0,9,2,2015
1.0,,22,23,0,9,2,2015
0.0,,23,23,0,9,2,2015
0.0,,0,24,1,9,2,2015
0.0,,1,24,1,9,2,2015
0.0,,2,24,1,9,2,2015
0.0,,3,24,1,9,2,2015
0.0,,4,24,1,9,2,2015
0.0,,5,24,1,9,2,2015
0.0,,6,24,1,9,2,2015
0.0,,7,24,1,9,2,2015
0.0,,8,24,1,9,2,2015
0.0,,9,24,1,9,2,2015
8.0,,10,24,1,9,2,2015
10.0,,11,24,1,9,2,2015
8.0,,12,24,1,9,2,2015
13.0,,13,24,1,9,2,2015
9.0,,14,24,1,9,2,2015
15.0,,15,24,1,9,2,2015
6.0,,16,24,1,9,2,2015
9.0,,17,24,1,9,2,2015
6.0,,18,24,1,9,2,2015
8.0,,19,24,1,9,2,2015
8.0,,20,24,1,9,2,2015
2.0,,21,24,1,9,2,2015
0.0,,22,24,1,9,2,2015
0.0,,23,24,1,9,2,2015
0.0,,0,25,2,9,2,2015
0.0,,1,25,2,9,2,2015
0.0,,2,25,2,9,2,2015
0.0,,3,25,2,9,2,2015
0.0,,4,25,2,9,2,2015
0.0,,5,25,2,9,2,2015
0.0,,6,25,2,9,2,2015
0.0,,7,25,2,9,2,2015
0.0,,8,25,2,9,2,2015
0.0,,9,25,2,9,2,2015
7.0,,10,25,2,9,2,2015
12.0,,11,25,2,9,2,2015
10.0,,12,25,2,9,2,2015
15.0,,13,25,2,9,2,2015
6.0,,14,25,2,9,2,2015
12.0,,15,25,2,9,2,2015
11.0,,16,25,2,9,2,2015
10.0,,17,25,2,9,2,2015
6.0,,18,25,2,9,2,2015
10.0,,19,25,2,9,2,2015
5.0,,20,25,2,9,2,2015
1.0,,21,25,2,9,2,2015
1.0,,22,25,2,9,2,2015
0.0,,23,25,2,9,2,2015
0.0,,0,26,3,9,2,2015
0.0,,1,26,3,9,2,2015
0.0,,2,26,3,9,2,2015
0.0,,3,26,3,9,2,2015
0.0,,4,26,3,9,2,2015
0.0,,5,26,3,9,2,2015
0.0,,6,26,3,9,2,2015
0.0,,7,26,3,9,2,2015
0.0,,8,26,3,9,2,2015
0.0,,9,26,3,9,2,2015
3.0,,10,26,3,9,2,2015
6.0,,11,26,3,9,2,2015
10.0,,12,26,3,9,2,2015
7.0,,13,26,3,9,2,2015
11.0,,14,26,3,9,2,2015
9.0,,15,26,3,9,2,2015
8.0,,16,26,3,9,2,2015
15.0,,17,26,3,9,2,2015
10.0,,18,26,3,9,2,2015
7.0,,19,26,3,9,2,2015
3.0,,20,26,3,9,2,2015
0.0,,21,26,3,9,2,2015
0.0,,22,26,3,9,2,2015
0.0,,23,26,3,9,2,2015
0.0,,0,27,4,9,2,2015
0.0,,1,27,4,9,2,2015
0.0,,2,27,4,9,2,2015
0.0,,3,27,4,9,2,2015
0.0,,4,27,4,9,2,2015
0.0,,5,27,4,9,2,2015
0.0,,6,27,4,9,2,2015
0.0,,7,27,4,9,2,2015
0.0,,8,27,4,9,2,2015
0.0,,9,27,4,9,2,2015
7.0,,10,27,4,9,2,2015
11.0,,11,27,4,9,2,2015
12.0,,12,27,4,9,2,2015
16.0,,13,27,4,9,2,2015
24.0,,14,27,4,9,2,2015
17.0,,15,27,4,9,2,2015
18.0,,16,27,4,9,2,2015
20.0,,17,27,4,9,2,2015
19.0,,18,27,4,9,2,2015
16.0,,19,27,4,9,2,2015
8.0,,20,27,4,9,2,2015
1.0,,21,27,4,9,2,2015
1.0,,22,27,4,9,2,2015
0.0,,23,27,4,9,2,2015
0.0,,0,28,5,9,2,2015
0.0,,1,28,5,9,2,2015
0.0,,2,28,5,9,2,2015
0.0,,3,28,5,9,2,2015
0.0,,4,28,5,9,2,2015
0.0,,5,28,5,9,2,2015
0.0,,6,28,5,9,2,2015
0.0,,7,28,5,9,2,2015
0.0,,8,28,5,9,2,2015
1.0,,9,28,5,9,2,2015
9.0,,10,28,5,9,2,2015
20.0,,11,28,5,9,2,2015
34.0,,12,28,5,9,2,2015
42.0,,13,28,5,9,2,2015
47.0,,14,28,5,9,2,2015
50.0,,15,28,5,9,2,2015
45.0,,16,28,5,9,2,2015
47.0,,17,28,5,9,2,2015
36.0,,18,28,5,9,2,2015
31.0,,19,28,5,9,2,2015
14.0,,20,28,5,9,2,2015
1.0,,21,28,5,9,2,2015
0.0,,22,28,5,9,2,2015
0.0,,23,28,5,9,2,2015
0.0,,0,1,6,9,3,2015
0.0,,1,1,6,9,3,2015
0.0,,2,1,6,9,3,2015
0.0,,3,1,6,9,3,2015
0.0,,4,1,6,9,3,2015
0.0,,5,1,6,9,3,2015
0.0,,6,1,6,9,3,2015
0.0,,7,1,6,9,3,2015
0.0,,8,1,6,9,3,2015
0.0,,9,1,6,9,3,2015
0.0,,10,1,6,9,3,2015
11.0,,11,1,6,9,3,2015
27.0,,12,1,6,9,3,2015
38.0,,13,1,6,9,3,2015
48.0,,14,1,6,9,3,2015
31.0,,15,1,6,9,3,2015
24.0,,16,1,6,9,3,2015
26.0,,17,1,6,9,3,2015
8.0,,18,1,6,9,3,2015
0.0,,19,1,6,9,3,2015
1.0,,20,1,6,9,3,2015
0.0,,21,1,6,9,3,2015
0.0,,22,1,6,9,3,2015
0.0,,23,1,6,9,3,2015
0.0,,0,2,0,10,3,2015
0.0,,1,2,0,10,3,2015
0.0,,2,2,0,10,3,2015
0.0,,3,2,0,10,3,2015
0.0,,4,2,0,10,3,2015
0.0,,5,2,0,10,3,2015
0.0,,6,2,0,10,3,2015
0.0,,7,2,0,10,3,2015
0.0,,8,2,0,10,3,2015
1.0,,9,2,0,10,3,2015
2.0,,10,2,0,10,3,2015
7.0,,11,2,0,10,3,2015
9.0,,12,2,0,10,3,2015
8.0,,13,2,0,10,3,2015
9.0,,14,2,0,10,3,2015
13.0,,15,2,0,10,3,2015
12.0,,16,2,0,10,3,2015
10.0,,17,2,0,10,3,2015
11.0,,18,2,0,10,3,2015
11.0,,19,2,0,10,3,2015
3.0,,20,2,0,10,3,2015
1.0,,21,2,0,10,3,2015
1.0,,22,2,0,10,3,2015
0.0,,23,2,0,10,3,2015
0.0,,0,3,1,10,3,2015
0.0,,1,3,1,10,3,2015
0.0,,2,3,1,10,3,2015
0.0,,3,3,1,10,3,2015
0.0,,4,3,1,10,3,2015
0.0,,5,3,1,10,3,2015
0.0,,6,3,1,10,3,2015
0.0,,7,3,1,10,3,2015
1.0,,8,3,1,10,3,2015
2.0,,9,3,1,10,3,2015
4.0,,10,3,1,10,3,2015
8.0,,11,3,1,10,3,2015
9.0,,12,3,1,10,3,2015
14.0,,13,3,1,10,3,2015
9.0,,14,3,1,10,3,2015
6.0,,15,3,1,10,3,2015
10.0,,16,3,1,10,3,2015
7.0,,17,3,1,10,3,2015
9.0,,18,3,1,10,3,2015
8.0,,19,3,1,10,3,2015
6.0,,20,3,1,10,3,2015
1.0,,21,3,1,10,3,2015
1.0,,22,3,1,10,3,2015
0.0,,23,3,1,10,3,2015
0.0,,0,4,2,10,3,2015
0.0,,1,4,2,10,3,2015
0.0,,2,4,2,10,3,2015
0.0,,3,4,2,10,3,2015
0.0,,4,4,2,10,3,2015
0.0,,5,4,2,10,3,2015
0.0,,6,4,2,10,3,2015
0.0,,7,4,2,10,3,2015
0.0,,8,4,2,10,3,2015
0.0,,9,4,2,10,3,2015
5.0,,10,4,2,10,3,2015
9.0,,11,4,2,10,3,2015
9.0,,12,4,2,10,3,2015
10.0,,13,4,2,10,3,2015
10.0,,14,4,2,10,3,2015
11.0,,15,4,2,10,3,2015
5.0,,16,4,2,10,3,2015
10.0,,17,4,2,10,3,2015
6.0,,18,4,2,10,3,2015
6.0,,19,4,2,10,3,2015
4.0,,20,4,2,10,3,2015
0.0,,21,4,2,10,3,2015
1.0,,22,4,2,10,3,2015
0.0,,23,4,2,10,3,2015
0.0,,0,5,3,10,3,2015
